user_count,worker_id,first_name,bill_rate,country,country_id,degree,education,education_id,work_experience,job_category,job_category_id
4372,~01020c592055c3d25a,Sean,50.00,United States,11,"[u'Doctor of Philosophy (Ph.D.)', u'Master of Arts (M.A.)', u'Bachelor of Arts (B.A.)']",Doctorate,3,10,Sales & Marketing,11
4373,~01ddc9b8df055bdc75,Gwenn,30.00,France,7,"[u'Licentiate degree', 'none', 'none']",None,1,3,Writing,5
4374,~016f9f6216939b6a38,Mex,35.00,Bosnia and Herzegovina,37,Master's degree,Master,2,16,"Web, Mobile & Software Dev",1
4375,~0102e433b3d6d4d2d9,Carolina,15.00,Italy,1,"[u'Bachelor of Medicine, Bachelor of Surgery (M.B.B.S.)', u'High school degree']",Bachelor,0,0,Translation,4
4376,~01fbe903f45d8a9822,Oleksandr,20.00,Ukraine,6,"[u'Master of Computer Applications (M.C.A.)', u'Bachelor of Engineering (B.Eng.)']",Master,2,0,Design & Creative,0
4377,~01d0ee47f38d1f6ad9,Tea,10.00,Croatia,43,Bachelor of Architecture (B.Arch.),Bachelor,0,1,Engineering & Architecture,7
4378,~0194c5571a9a39914a,Leon,35.00,Greece,50,"[u'Bachelor of Applied Science (B.A.Sc.)', u'High school degree']",Bachelor,0,0,Translation,4
4379,~01d2f1107fa9b82008,Stanislav,30.00,Ukraine,6,Master of Arts (M.A.),Master,2,9,Design & Creative,0
4380,~013ebf2b4f66d7604a,Jeremy,15.00,Philippines,22,,None,1,5,"Web, Mobile & Software Dev",1
4381,~010a23a0d04effe786,Marko,25.00,Montenegro,16,,None,1,7,"Web, Mobile & Software Dev",1
4382,~01791d0d30469766b2,Wesley,15.00,United States,11,Bachelor of Science (B.S.),Bachelor,0,0,"Web, Mobile & Software Dev",1
4383,~01330aae1b40b813e6,Mohammad Imran,5.00,India,5,Master of Computer Applications (M.C.A.),Master,2,4,Design & Creative,0
4384,~01e2d249747cf4bacb,Tugba,15.00,Turkey,3,"['none', 'none']",None,1,11,Design & Creative,0
4385,~0169a6ac072f519dc0,Vasyl,35.00,Ukraine,6,,None,1,3,Design & Creative,0
4386,~01eb17bdf4fbb4b491,Marija,12.00,Serbia,23,Error: No education,None,1,0,Writing,5
4387,~0199d62d176113593f,Jan,12.00,Poland,30,Bachelor of Technology (B.Tech.),Bachelor,0,0,Admin Support,2
4388,~01180c71da591a4043,Ivana,20.00,Bosnia and Herzegovina,37,Bachelor of Laws (LL.B.),Professional,5,2,Design & Creative,0
4389,~0175295e81e4074c46,Susan,25.00,United Kingdom,2,Bachelor of Arts (B.A.),Bachelor,0,10,Design & Creative,0
4390,~01f28f7a841f309b33,Parvez,20.00,India,5,Bachelor of Engineering (B.Eng.),Bachelor,0,3,"Web, Mobile & Software Dev",1
4391,~01d6be65c4e8d531ca,John,20.00,United States,11,"[u'Master of Business Administration (M.B.A.)', u'Bachelor of Arts (B.A.)']",Master,2,1,Admin Support,2
4392,~01ffb8050b1c116356,Dmitry,15.00,Russia,19,"[u'Doctor of Philosophy (Ph.D.)', u'Master of Computer Applications (M.C.A.)']",Doctorate,3,6,"Web, Mobile & Software Dev",1
4393,~019de74fb080c9d2d9,Carlos,40.00,Honduras,86,"[u'Doctor of Philosophy (Ph.D.)', u'Master of Science (M.S.)', u'Master of Science (M.S.)', u'Bachelor of Applied Science (B.A.Sc.)']",Doctorate,3,9,IT & Networking,3
4394,~013a0fd2a9312320ba,Miljan,10.00,Serbia,23,"[u'Bachelor of Fine Arts (B.F.A.)', u'High school degree']",Bachelor,0,7,Design & Creative,0
4395,~0104d138adca415722,Francis,10.00,Philippines,22,"[u'Other', u'Other', u'Bachelors', u'Other', u'Other', u'Diploma']",None,1,31,"Web, Mobile & Software Dev",1
4396,~017555d0eb89fe5339,Zoza,8.00,Greece,50,"['none', 'none']",None,1,8,Translation,4
4397,~01d3950684d15ae815,Wilson,5.00,Malaysia,9,"['none', 'none', 'none']",None,1,0,Translation,4
4398,~019a9fad5b69c5c2fb,David,55.00,Australia,29,Bachelors,Bachelor,0,15,Accounting & Consulting,9
4399,~0146819dc0020bac80,Mohamad Zulhelmi,20.00,Malaysia,9,,None,1,0,Design & Creative,0
4400,~018a088186d455c0a6,Grant,12.00,United Kingdom,2,High school degree,High School,4,0,Design & Creative,0
4401,~01c075d44b5c0c613c,Alena,25.00,Belarus,35,Bachelor of Arts (B.A.),Bachelor,0,1,Design & Creative,0
4402,~01aa4c27d04989639c,Mohammed Abrar,20.00,Bangladesh,25,"['none', 'none', u'High school degree', 'none']",None,1,6,Customer Service,10
4403,~017bf6cd596f2e8588,Chloe,21.00,Australia,29,"[u'Master of Computer Applications (M.C.A.)', u'Bachelor of Engineering (B.Eng.)']",Master,2,0,Sales & Marketing,11
4404,~01f725bb663a8da8f3,Sandeep,20.00,India,5,Master of Computer Applications (M.C.A.),Master,2,5,"Web, Mobile & Software Dev",1
4405,~015a7c1519e70f8299,Aleksandar,3.00,Serbia,23,Engineer's degree,Master,2,0,Sales & Marketing,11
4406,~01e2c5b373cf679aa9,Tania,25.00,Ukraine,6,Master of Arts (M.A.),Master,2,0,"Web, Mobile & Software Dev",1
4407,~0127f63a9cd7bc557e,Valery,35.00,Ukraine,6,Bachelor of Applied Science (B.A.Sc.),Bachelor,0,0,"Web, Mobile & Software Dev",1
4408,~01ca62a7a129966b8a,Eric,35.00,United States,11,"['none', u'Bachelor of Business Administration (B.B.A.)']",None,1,12,Accounting & Consulting,9
4409,~016dbfb22cf3e6ce71,Imran,22.00,India,5,Error: No education,None,1,1,Customer Service,10
4410,~01b9a1cf6dc187926d,Luca,45.00,Switzerland,76,Error: No education,None,1,2,Sales & Marketing,11
4411,~0135e2df5ed209caba,Jennifer,100.00,Canada,18,Bachelor of Arts (B.A.),Bachelor,0,6,Design & Creative,0
4412,~01fc61f7782cbe625e,Jason,50.00,United States,11,,None,1,6,Design & Creative,0
4413,~01027d83ab13a28f1d,Kenneth,35.00,Canada,18,"['none', 'none']",None,1,15,Design & Creative,0
4414,~017b3b43e7e2ba66b2,Olga,20.00,Ukraine,6,,None,1,0,"Web, Mobile & Software Dev",1
4415,~0171b238988ac5c9a8,Ivan,30.00,Ukraine,6,"[u""Master's degree"", u'Master of Computer Applications (M.C.A.)']",Master,2,3,"Web, Mobile & Software Dev",1
4416,~016a5a758408aa352f,Adekanmi,15.00,Germany,26,"[u""Engineer's degree"", u'Bachelor of Engineering (B.Eng.)']",Master,2,7,"Web, Mobile & Software Dev",1
4417,~01d1f21420ace4b889,Andrei,10.00,Romania,28,"[u'Bachelor of Commerce (B.Com.)', u'Bachelor of Engineering (B.Eng.)']",Bachelor,0,15,Admin Support,2
4418,~01367eda3ad2a2bafd,Dmitry,27.00,Russia,19,Bachelor of Applied Science (B.A.Sc.),Bachelor,0,1,"Web, Mobile & Software Dev",1
4419,~011a3198f3f3cc39e0,Mariusz,25.00,Poland,30,Master's degree,Master,2,17,IT & Networking,3
4420,~0101a76651170bd58d,Alexey,35.00,Russia,19,,None,1,0,"Web, Mobile & Software Dev",1
4421,~01d75a700bbe5026fa,Nikolay,7.00,Ukraine,6,,None,1,4,Design & Creative,0
4422,~013e8f945248305164,Jignesh,20.00,India,5,Master of Computer Applications (M.C.A.),Master,2,7,Design & Creative,0
4423,~01c478f17c2e9fec55,Martin,50.00,Czech Republic,62,,None,1,0,"Web, Mobile & Software Dev",1
4424,~01bd6f6ab733c5a235,Grigor,3.00,Armenia,8,Bachelor of Arts (B.A.),Bachelor,0,0,Data Science & Analytics,8
4425,~01b7a3d9fa230e2465,Zahid,12.00,Pakistan,12,Bachelor of Engineering (B.Eng.),Bachelor,0,4,"Web, Mobile & Software Dev",1
4426,~010c8b755a64eb6164,Maudie,10.00,United States,11,Bachelor of Science (B.S.),Bachelor,0,2,Admin Support,2
4427,~01f15a6ca044c1cc99,Janelle Marie,6.00,Philippines,22,Bachelor of Arts (B.A.),Bachelor,0,5,Customer Service,10
4428,~01f7b60ccf45e67a9a,Igor,10.00,Serbia,23,,None,1,0,Design & Creative,0
4429,~01bc9b3fb729ce0005,Emily,40.00,United States,11,Bachelor of Applied Science (B.A.Sc.),Bachelor,0,3,Admin Support,2
4430,~016838c7707f933ada,Andrew,12.00,Ukraine,6,Error: No education,None,1,0,"Web, Mobile & Software Dev",1
4431,~011ce94b3a9ae2ffaf,Francis,59.00,United States,11,"[u'Master of Science (M.S.)', u'Bachelor of Science (B.S.)']",Master,2,19,Data Science & Analytics,8
4432,~01a41ac75f427e5f14,Jomon,10.00,India,5,Bachelor of Engineering (B.Eng.),Bachelor,0,9,"Web, Mobile & Software Dev",1
4433,~0107415c4f59df8c60,Radmir,10.00,Russia,19,,None,1,0,Design & Creative,0
4434,~013dc189b508add5ea,Tech,39.00,Romania,28,"[u""Master's degree"", u""Bachelor's degree""]",Master,2,0,"Web, Mobile & Software Dev",1
4435,~01190583cd9858ac77,Andrei,19.00,Czech Republic,62,Engineer's degree,Master,2,0,"Web, Mobile & Software Dev",1
4436,~01f267d04f657cc38f,Jimmy,18.00,Portugal,68,Bachelor of Business Administration (B.B.A.),Bachelor,0,0,Design & Creative,0
4437,~018b9cf04c2f4858ba,Aidos,10.00,Kazakhstan,98,Bachelor of Engineering (B.Eng.),Bachelor,0,0,Design & Creative,0
4438,~01ad6de7f71a44007d,Zeta,3.00,United Kingdom,2,Foundation degree,None,1,0,Design & Creative,0
4439,~014d88dbd31098004b,Gio,10.00,Georgia,34,Bachelor of Architecture (B.Arch.),Bachelor,0,4,Design & Creative,0
4440,~01c9e1a98cce6353a2,Robin,12.50,Netherlands,21,"[u'Bachelor of Commerce (B.Com.)', u'High school degree']",Bachelor,0,0,Translation,4
4441,~01d060851d3af2e6ce,Kostyantyn,42.00,Ukraine,6,,None,1,4,Design & Creative,0
4442,~01fc0b0d2009505fc8,Klim,10.00,Ukraine,6,,None,1,5,Design & Creative,0
4443,~01d47b1fb08a4a50ac,Levan,15.00,Georgia,34,,None,1,0,"Web, Mobile & Software Dev",1
4444,~01a3de5e9db289f935,Kevin,15.00,China,13,Bachelor of Arts (B.A.),Bachelor,0,3,Translation,4
4445,~01f15f710317294a2d,Christ,10.00,Armenia,8,Master of Computer Applications (M.C.A.),Master,2,5,"Web, Mobile & Software Dev",1
4446,~0115b4403f5ef8c70d,Yaryna,3.00,Ukraine,6,"[u'Master of Laws (LL.M.)', u'Master of Education (M.Ed.)']",Professional,5,3,Legal,12
4447,~01ce7060ffe5d1a13d,Nata,15.00,Georgia,34,"['none', 'none', 'none', u'Master of Business Administration (M.B.A.)']",None,1,10,Admin Support,2
4448,~0160d870ff7403877d,Alexandra,20.00,Canada,18,"['none', 'none']",None,1,0,Translation,4
4449,~017b139582d1920f30,Antonis,7.00,Greece,50,,None,1,8,Design & Creative,0
4450,~018ab1f97670924932,Ines,7.00,Serbia,23,"[u'Master of Architecture (M.Arch.)', u'Bachelor of Architecture (B.Arch.)']",Master,2,0,Engineering & Architecture,7
4451,~0144a0e48f46cab54d,Pinaki,13.33,India,5,Error: No education,None,1,0,Design & Creative,0
4452,~01bcc856b3691bc3c3,Girish,20.00,India,5,"[u'Master of Computer Applications (M.C.A.)', u'Bachelor of Applied Science (B.A.Sc.)']",Master,2,1,IT & Networking,3
4453,~01a335ed125a0115cf,Subhankit,20.00,India,5,Bachelor of Engineering (B.Eng.),Bachelor,0,6,"Web, Mobile & Software Dev",1
4454,~01272441da77e131e2,Rabinder,14.40,India,5,Bachelor of Applied Science (B.A.Sc.),Bachelor,0,2,"Web, Mobile & Software Dev",1
4455,~010fc516ebbd326962,Muhammad,15.00,Pakistan,12,Bachelor of Science (B.S.),Bachelor,0,3,"Web, Mobile & Software Dev",1
4456,~01f70ca15fe0b61b8c,Anand,15.00,India,5,Bachelor of Engineering (B.Eng.),Bachelor,0,5,IT & Networking,3
4457,~01fdf777b4dc50b923,Jaswinder,10.00,India,5,Master of Computer Applications (M.C.A.),Master,2,3,"Web, Mobile & Software Dev",1
4458,~010e49d8b33767a04e,David,20.00,United States,11,"[u'Bachelor of Fine Arts (B.F.A.)', 'none']",None,1,0,Design & Creative,0
4459,~01c5d7421a53403445,Asad,15.00,Pakistan,12,Master of Computer Applications (M.C.A.),Master,2,5,"Web, Mobile & Software Dev",1
4460,~01bf7e1ad7152905d4,Tamara,30.00,Russia,19,,None,1,0,Sales & Marketing,11
4461,~01c7c0f1d7e9823b7b,Md Ahad Hossain,5.00,Bangladesh,25,"[u'Bachelor of Science (B.S.)', u'Bachelor of Business Administration (B.B.A.)']",Bachelor,0,4,Translation,4
4462,~017f3a0d0b9a5aa4d3,Christopher,20.00,United States,11,"[u'Other', u'High School']",None,1,21,Design & Creative,0
4463,~0154027ca2d1f20525,Ana,25.00,Romania,28,Bachelor of Engineering (B.Eng.),Bachelor,0,10,Writing,5
4464,~0105474829d6d28757,Depi,65.00,Spain,0,"[u'Master of Arts (M.A.)', u'Bachelor of Applied Science (B.A.Sc.)']",Master,2,0,Design & Creative,0
4465,~01c7c135e6310e5e7f,Dmytro,15.00,Ukraine,6,Bachelor of Arts (B.A.),Bachelor,0,0,Design & Creative,0
4466,~019e39c57cd202ee79,Rafael,6.00,Venezuela,27,"['none', 'none']",None,1,0,Design & Creative,0
4467,~0153c98d5983d662d0,BHATT,15.00,India,5,B.Tech.,None,1,5,"Web, Mobile & Software Dev",1
4468,~01fc435ccf6a1d8635,Nejc,15.00,Serbia,23,,None,1,0,"Web, Mobile & Software Dev",1
4469,~01141544366575e2bb,Georgi,20.00,Bulgaria,75,"[u'Master of Business Administration (M.B.A.)', u'Master of Education (M.Ed.)']",Master,2,17,Sales & Marketing,11
4470,~017550b138d54a6ff7,Julian,15.00,Argentina,24,"[u'Bachelor of Arts (B.A.)', u'Licentiate degree']",None,1,11,Design & Creative,0
4471,~010f14055fad8691e8,Alexandr,20.00,Russia,19,High school degree,High School,4,14,IT & Networking,3
4472,~012c91367cf631f370,Dustin,30.00,United States,11,,None,1,0,"Web, Mobile & Software Dev",1
4473,~01beb30d1bc4ba079a,Raj Kumar,8.00,India,5,Error: No education,None,1,0,none,6
4474,~01c34fea0dc06f11c0,Ron Irvin,3.00,Philippines,22,Error: No education,None,1,4,Admin Support,2
4475,~01dd66d1f1ebdc3a87,Joris,60.00,Netherlands,21,Master of Science (M.S.),Master,2,9,"Web, Mobile & Software Dev",1
4476,~011320721326bc163b,Yinka,15.00,United States,11,"[u'Doctor of Medicine (M.D.)', u'Bachelor of Engineering (B.Eng.)']",Professional,5,0,Writing,5
4477,~01e6b57f8e62210bc1,Teodor,15.00,Bulgaria,75,Master of Technology (M.Tech.),Master,2,3,"Web, Mobile & Software Dev",1
4478,~0181953d76007552fb,Sudarrat,15.00,Thailand,33,Bachelor of Arts (B.A.),Bachelor,0,0,Design & Creative,0
4479,~01ba68461774c68742,Abdallah,20.00,Egypt,10,Bachelor of Science (B.S.),Bachelor,0,1,"Web, Mobile & Software Dev",1
4480,~0178c5e51ac87a9ced,Nathalie,40.00,Brazil,40,Bachelor of Commerce (B.Com.),Bachelor,0,0,Translation,4
4481,~0199e1534372bf23e0,Charalampos,10.00,Greece,50,"[u'Master of Science (M.S.)', u'Bachelor of Science (B.S.)']",Master,2,5,"Web, Mobile & Software Dev",1
4482,~011c0bfa409f236d6e,David,30.00,Israel,102,,None,1,0,Translation,4
4483,~01c5600d691d91aedb,Danylo,15.00,Ukraine,6,Master's degree,Master,2,0,"Web, Mobile & Software Dev",1
4484,~01269391b7150dee4c,Dan,35.00,Netherlands,21,,None,1,7,"Web, Mobile & Software Dev",1
4485,~018ab61f09dfec3017,Marko,8.00,Serbia,23,,None,1,5,Engineering & Architecture,7
4486,~016e540d826fa50707,Andrey,20.00,Russia,19,"[u'Master of Computer Applications (M.C.A.)', 'none', u'Bachelor of Engineering (B.Eng.)']",None,1,4,Engineering & Architecture,7
4487,~01c2a226bd36c84ad3,Maksym,15.00,Poland,30,"[u'Bachelor of Science (B.S.)', 'none']",None,1,4,"Web, Mobile & Software Dev",1
4488,~0114ec3fbd4b092547,Ryan,20.00,United States,11,Bachelor of Business Administration (B.B.A.),Bachelor,0,0,Sales & Marketing,11
4489,~014f386e0df2dc3bb9,Artysh,25.00,Japan,42,Associate of Arts (A.A.),Associate,6,3,Design & Creative,0
4490,~01dec396e8824decc0,Dan Mark,5.00,Philippines,22,Bachelor of Arts (B.A.),Bachelor,0,2,Design & Creative,0
4491,~01a5d05f2489cdb551,Jenniffer,35.00,United States,11,"[u""Associate's degree"", u'Associate of Arts (A.A.)']",Associate,6,14,Design & Creative,0
4492,~01e425dcd8abf6b5ec,Nikola,30.00,Serbia,23,"[u'Master of Architecture (M.Arch.)', u'Bachelor of Architecture (B.Arch.)']",Master,2,11,Design & Creative,0
4493,~01cb9271f1a93df8d5,Mahmud,5.56,Bangladesh,25,Bachelor's degree,Bachelor,0,5,Sales & Marketing,11
4494,~019cd7c9818be0acb7,Oana,40.00,Romania,28,"[u'Master of International Security and Law', u""Bachelor's degree""]",Professional,5,0,Writing,5
4495,~010de40a895f9f2cbb,Sarah,42.00,United States,11,Bachelor of Arts (B.A.),Bachelor,0,3,"Web, Mobile & Software Dev",1
4496,~01672f99a155962121,Yevhenii,25.00,Ukraine,6,Bachelor of Engineering (B.Eng.),Bachelor,0,0,Data Science & Analytics,8
4497,~015c41e5a2f88c3b5f,Daniel Gregory,15.00,United States,11,Bachelor of Fine Arts (B.F.A.),Bachelor,0,0,Design & Creative,0
4498,~01ff0ad2549a362db3,Kat,65.00,United States,11,Bachelor of Arts (B.A.),Bachelor,0,18,Writing,5
4499,~01524da581c785aa66,Sergey,10.00,Ukraine,6,,None,1,8,Design & Creative,0
4500,~01a26a9193ae531799,Vladislav,10.00,Ukraine,6,"['none', u'Master of Arts (M.A.)', 'none']",None,1,10,Design & Creative,0
4501,~0179017e3975bcfd9e,Anita,75.00,Canada,18,"['none', u'Bachelor of Arts (B.A.)', 'none']",None,1,23,Legal,12
4502,~01fc25e9b75756a782,Mozammel,20.00,Bangladesh,25,"[u""Associate's degree"", u'Bachelor of Science (B.S.)', u'High school degree', u'High school degree']",Bachelor,0,7,"Web, Mobile & Software Dev",1
4503,~01ccf09b9cefc46124,islam,10.00,Egypt,10,"['none', u'Bachelor of Commerce (B.Com.)']",None,1,2,Writing,5
4504,~01933a85e3d1a0b265,Matthias Ernst,140.00,Germany,26,Error: No education,None,1,10,Translation,4
4505,~0112064fa314fb8964,Tyler,30.00,Nepal,52,Bachelor of Education (B.Ed.),Bachelor,0,10,Writing,5
4506,~01f5a15d205d6310ea,Rachel,20.00,United States,11,"[u""Associate's degree"", u'Bachelor of Arts (B.A.)']",Bachelor,0,2,Design & Creative,0
4507,~011c3ee49cc2ac3ad5,Razvan,7.75,Romania,28,,None,1,8,Admin Support,2
4508,~018ea1ee810f11155c,Lasha,45.00,Georgia,34,Bachelor of Engineering (B.Eng.),Bachelor,0,3,"Web, Mobile & Software Dev",1
4509,~01e9704a642f44e81f,Ahmed,30.00,Egypt,10,Bachelor of Engineering (B.Eng.),Bachelor,0,12,Customer Service,10
4510,~01917739198eb33b92,Alex,25.00,South Africa,20,Bachelor of Arts (B.A.),Bachelor,0,3,Design & Creative,0
4511,~011302d45da4d2a686,Kayla,19.00,United States,11,Bachelor of Science (B.S.),Bachelor,0,9,Design & Creative,0
4512,~0133d965319b71d327,Harry,25.00,Australia,29,,None,1,3,"Web, Mobile & Software Dev",1
4513,~017f2e2533933e415e,Oksana,25.00,Ukraine,6,,None,1,4,Design & Creative,0
4514,~0151141e4f2c4fa23b,Adam,15.00,Bosnia and Herzegovina,37,"[u'Master of Computer Applications (M.C.A.)', u'Bachelor of Engineering (B.Eng.)']",Master,2,0,"Web, Mobile & Software Dev",1
4515,~01737c09e57562407e,Szymon,35.00,Poland,30,Master of Computer Applications (M.C.A.),Master,2,7,"Web, Mobile & Software Dev",1
4516,~015eb6802bf7e6f19a,Neeraj,10.00,India,5,Bachelor's degree,Bachelor,0,6,Sales & Marketing,11
4517,~01f9baea7b88a56b47,Shiv,20.00,India,5,Bachelor of Engineering (B.Eng.),Bachelor,0,6,"Web, Mobile & Software Dev",1
4518,~018a296fffae90e0d8,- PAULO,100.00,Brazil,40,"[u'Diploma', u'Diploma', u'Diploma', u'Diploma', u'Other', u'High School']",None,1,8,Design & Creative,0
4519,~0102e48c0b143eae0f,Sdiri,35.00,Tunisia,78,Diploma,Associate,6,7,Writing,5
4520,~0170de071255d19398,Khalil,18.00,Palestinian Territories,74,Master of Computer Applications (M.C.A.),Master,2,5,"Web, Mobile & Software Dev",1
4521,~01e6401318f150adaa,Venelina,19.00,Bulgaria,75,,None,1,0,Data Science & Analytics,8
4522,~015b56cd6f0859b3a1,Kylie,25.00,Australia,29,Bachelor of Arts (B.A.),Bachelor,0,0,Writing,5
4523,~01102e0b003bbec6a8,Sergey,24.74,Russia,19,"['none', u""Engineer's degree""]",None,1,9,"Web, Mobile & Software Dev",1
4524,~01bcc73098aec81620,Vladyslav,11.11,Ukraine,6,Master of Arts (M.A.),Master,2,6,Translation,4
4525,~0135643c8882af42c0,Maryna,35.00,Hong Kong,99,,None,1,7,"Web, Mobile & Software Dev",1
4526,~011d63c8f1182af3f0,Almedina,25.00,Germany,26,,None,1,0,Translation,4
4527,~012ee511f90b2f2732,Dana,20.00,United States,11,"[u'Licentiate degree', u'Licentiate degree', u'Bachelor of Science (B.S.)']",None,1,9,Accounting & Consulting,9
4528,~0124d7f830fe48b2f1,Dmitry,30.00,Ukraine,6,Master of Computer Applications (M.C.A.),Master,2,5,Design & Creative,0
4529,~01a765caf680d70945,Syed,65.00,Pakistan,12,Master of Computer Applications (M.C.A.),Master,2,11,"Web, Mobile & Software Dev",1
4530,~01d459c19768c4f165,Lourdes,25.00,Colombia,41,Bachelor's degree,Bachelor,0,2,Design & Creative,0
4531,~01fcfc34635b9bef93,Elan,18.75,United States,11,,None,1,0,"Web, Mobile & Software Dev",1
4532,~01e813253dfed6d303,Gogonea,12.00,Romania,28,Bachelor's degree,Bachelor,0,0,Design & Creative,0
4533,~01f45a9ad3c219fc29,Rury,15.00,Mexico,39,"['none', 'none']",None,1,0,"Web, Mobile & Software Dev",1
4534,~0145fae317a4782bc4,Leidy,13.00,Macedonia,48,Bachelor of Applied Science (B.A.Sc.),Bachelor,0,3,Design & Creative,0
4535,~013240fc428126bfe7,Milan,7.00,Serbia,23,High school degree,High School,4,21,Admin Support,2
4536,~01174e5db79074d1c4,Cantika,10.00,Netherlands,21,Master of Science (M.S.),Master,2,0,Translation,4
4537,~018ff41d3b2fac67e8,Nancy,15.00,Mexico,39,,None,1,4,Design & Creative,0
4538,~016b9981f5a3874ca8,Beatrice,25.00,United States,11,Bachelor of Arts (B.A.),Bachelor,0,0,Design & Creative,0
4539,~014bd4ee1983f22559,Om,10.00,India,5,Master of Computer Applications (M.C.A.),Master,2,0,"Web, Mobile & Software Dev",1
4540,~01ceec985d2a84bdf9,Juan,15.00,Venezuela,27,Bachelor of Engineering (B.Eng.),Bachelor,0,4,Writing,5
4541,~0179da0685a9ab6611,Deva,13.33,India,5,Bachelor of Fine Arts (B.F.A.),Bachelor,0,0,Design & Creative,0
4542,~013f2224f2e7fb2ec1,Djina,8.00,Serbia,23,"[u'Master of Business Administration (M.B.A.)', u'Bachelor of Business Administration (B.B.A.)', u'Bachelor of Engineering (B.Eng.)']",Master,2,23,Admin Support,2
4543,~0198ff66f03bc73a6d,Sarah,15.00,United States,11,"[u'Master of Arts (M.A.)', u'Bachelor of Arts (B.A.)']",Master,2,0,Writing,5
4544,~01af640aec1c99dc0f,Paul,10.00,United States,11,,None,1,0,"Web, Mobile & Software Dev",1
4545,~01805b2674c4b4f81d,Lizaveta,10.00,Ukraine,6,Bachelor of Engineering (B.Eng.),Bachelor,0,1,"Web, Mobile & Software Dev",1
4546,~018023e2719a7c9d11,Katherine,100.00,United States,11,"['none', u'Bachelor of Arts (B.A.)']",None,1,20,IT & Networking,3
4547,~01b72345fe917b8169,Ming,15.00,Hong Kong,99,"[u'Master of Education (M.Ed.)', u'Bachelor of Arts (B.A.)']",Master,2,0,Writing,5
