user_count,worker_id,first_name,bill_rate,country,country_id,degree,education,education_id,work_experience,job_category,job_category_id
12982,~01ca820b76d640a11c,Vitally,40.00,Singapore,35,Bachelor of Engineering (B.Eng.),Bachelor,3,11,"Web, Mobile & Software Dev",4
12983,~01f7ee86577ae651cc,Anne,35.00,Kenya,32,Bachelor of Engineering (B.Eng.),Bachelor,3,5,Data Science & Analytics,6
12984,~0194283b9db8e5f540,Laurence,25.00,United Kingdom,3,,None,0,0,"Web, Mobile & Software Dev",4
12985,~017d73ec90c5cfe0b7,Radu,25.00,Romania,12,Architect,None,0,10,Design & Creative,0
12986,~016cbd2b74880be392,Marek,70.00,Australia,1,Master of Computer Applications (M.C.A.),Master,2,6,"Web, Mobile & Software Dev",4
12987,~0150e9b21806fbc7fa,Adrian,32.00,Poland,29,Master of Arts (M.A.),Master,2,9,Design & Creative,0
12988,~01906d27bcb0883511,Ahmed,25.00,Egypt,43,Bachelor of Engineering (B.Eng.),Bachelor,3,0,Translation,8
12989,~010328063db0c265d7,Christopher,45.00,United Kingdom,3,"[u'Master of Science (M.S.)', u'Bachelor of Science (B.S.)']",Master,2,1,Engineering & Architecture,7
12990,~014c61cddbe1fa7266,Đorđe,31.25,Serbia,36,"[u""Engineer's degree"", u'Bachelor of Engineering (B.Eng.)']",Master,2,3,Data Science & Analytics,6
12991,~01edfd01b67a164ac5,Vitali,37.50,Canada,18,"[u'High school degree', u'Master of Science (M.S.)']",Master,2,11,Design & Creative,0
12992,~0149446f344176533d,Aqs,35.00,Pakistan,14,Bachelor of Engineering (B.Eng.),Bachelor,3,4,IT & Networking,3
12993,~0186307e5271c13053,Yevgen,25.00,Ukraine,4,Master's degree,Master,2,3,"Web, Mobile & Software Dev",4
12994,~013715a0390a340eec,Dejan,59.90,Serbia,36,"[u'Bachelor of Engineering (B.Eng.)', 'none']",None,0,2,"Web, Mobile & Software Dev",4
12995,~012b0840193251412e,Vladimir,30.00,Russia,8,Master of Computer Applications (M.C.A.),Master,2,6,"Web, Mobile & Software Dev",4
12996,~01243757da10fca9e9,Sasha,25.00,Ukraine,4,Bachelor of Engineering (B.Eng.),Bachelor,3,1,"Web, Mobile & Software Dev",4
12997,~011324cbf20c843cea,Ederico,50.00,Portugal,16,Major in Business Administration,None,0,5,"Web, Mobile & Software Dev",4
12998,~01d8be0fe3410f4470,Mihajlo,25.00,Serbia,36,,None,0,4,Admin Support,1
12999,~01ead7f5cb6d087a20,Nicol,40.00,Australia,1,"[u""Bachelor's degree"", u'Bachelor of Education (B.Ed.)', u'Master of Fine Arts (M.F.A.)']",Master,2,4,Design & Creative,0
13000,~016a6d27cc9f887f65,Nina,49.99,Ukraine,4,bachelor,Bachelor,3,1,"Web, Mobile & Software Dev",4
13001,~014c1038ac1c0310fe,David,49.00,Australia,1,"['none', 'none']",None,0,7,"Web, Mobile & Software Dev",4
13002,~0143fc18243fa16138,Gabor,29.00,Hungary,74,,None,0,6,"Web, Mobile & Software Dev",4
13003,~0184be216744f69925,Jolinos Vartan,25.00,Cameroon,59,Master of Science (M.S.),Master,2,0,Data Science & Analytics,6
13004,~01361c75b4043de6d6,Vitalii,60.00,Ukraine,4,Master's degree,Master,2,8,IT & Networking,3
13005,~01f87a91b411f00e4d,John,75.00,United Kingdom,3,"[u'Bachelor of Engineering (Distinction)', u'Masters Degree (Distinction)']",Master,2,24,IT & Networking,3
13006,~01b82257dcebcb54a3,Marina,50.00,Turkey,46,"[u'Master of Fine Arts (M.F.A.)', u""Master's degree""]",Master,2,18,Design & Creative,0
13007,~018cd71c0b0f417356,Sergey,33.70,Ukraine,4,Master of Computer Applications (M.C.A.),Master,2,10,"Web, Mobile & Software Dev",4
13008,~0192b3092bfef61ee8,Gianluca,40.00,Italy,26,Error: No education,None,0,0,Design & Creative,0
13009,~0148cb8ab9a795f8d6,Nick,50.00,United Kingdom,3,Bachelor of Applied Science (B.A.Sc.),Bachelor,3,12,Sales & Marketing,5
13010,~0196e07b2eaa93eae9,Krista,30.00,Canada,18,Bachelor of Arts (B.A.),Bachelor,3,9,Writing,2
13011,~011dcb1bb246fa175d,Rosemary Anne,25.00,South Africa,6,Associate of Arts (A.A.),Associate,5,15,Admin Support,1
13012,~01ae125828e2fedc2d,Valerii,25.00,Ukraine,4,,None,0,9,"Web, Mobile & Software Dev",4
13013,~015eb04f3ec9d66753,Maria,22.56,Russia,8,,None,0,0,"Web, Mobile & Software Dev",4
13014,~01b283b582158b7775,Maria Laura,45.00,Australia,1,"[u'Master of Arts (M.A.)', u'Bachelor of Fine Arts (B.F.A.)', 'none', 'none', 'none', 'none']",None,0,-3,Writing,2
13015,~0125955e54904aa4b1,Tiana,25.00,France,41,Bachelor of Engineering (B.Eng.),Bachelor,3,10,"Web, Mobile & Software Dev",4
13016,~01406493b502809b95,Julia,23.00,Russia,8,,None,0,0,"Web, Mobile & Software Dev",4
13017,~015d66bc285f4dba86,Oleksii,35.00,Ukraine,4,Master's degree,Master,2,12,IT & Networking,3
13018,~013418a37f2758f9cb,Silvestre,83.33,Spain,34,Bachelor's,Bachelor,3,15,"Web, Mobile & Software Dev",4
13019,~0117e791f99d771a94,Vanesa,39.00,Argentina,49,Master's degree,Master,2,14,Design & Creative,0
13020,~010200d9d8c2ff6c27,Sandy,100.00,United Kingdom,3,Bachelor of Applied Science (B.A.Sc.),Bachelor,3,3,Design & Creative,0
13021,~01bbe074a3e2ce9943,Andrew,25.00,Russia,8,,None,0,2,"Web, Mobile & Software Dev",4
13022,~018cabad95eefe7d04,Juvili,25.00,Venezuela,62,"[u""Associate's degree"", u""Bachelor's degree"", u""Engineer's degree""]",Master,2,11,"Web, Mobile & Software Dev",4
13023,~012eb1347bfbf28c99,Anatol,70.00,Moldova,86,Error: No education,None,0,1,Sales & Marketing,5
13024,~01e21b6821f036c857,James,70.00,United Kingdom,3,Bachelor of Science (B.S.),Bachelor,3,5,Design & Creative,0
13025,~0171db4b996a71b9d2,Dmytro,33.00,Ukraine,4,"[u""Master's degree"", u""Bachelor's degree""]",Master,2,4,"Web, Mobile & Software Dev",4
13026,~01f1201947ec4e6721,Shashank,50.00,India,11,Bachelor of Engineering (B.Eng.),Bachelor,3,1,"Web, Mobile & Software Dev",4
13027,~01900708a5f4c928f0,Jefferson,35.00,Brazil,27,Bachelor of Computer Sciences,Bachelor,3,5,Design & Creative,0
13028,~018aac89ab0ce9e31f,Bárbara,25.00,Portugal,16,"['none', u'Bachelor of Arts (B.A.)']",None,0,1,Design & Creative,0
13029,~019d0aa23fb7eac14b,Cynthia,25.00,Canada,18,Bachelor's degree,Bachelor,3,6,Writing,2
13030,~0154362660a641477b,Bar,35.00,United Kingdom,3,Bachelor of Arts (B.A.),Bachelor,3,0,Admin Support,1
13031,~01175988036f087f69,Milos,40.00,Serbia,36,"[u'Bachelor of Applied Science (B.A.Sc.)', u""Engineer's degree""]",Master,2,8,Engineering & Architecture,7
13032,~01765cf0ab7f1a744d,Elena,41.00,Russia,8,Master of Computer Applications (M.C.A.),Master,2,2,"Web, Mobile & Software Dev",4
13033,~018b190eb80adb94c3,Daria,35.00,Croatia,5,"['none', u'Master of Public Administration (M.P.A.)']",None,0,14,Data Science & Analytics,6
13034,~014116683b3b86be6d,Ayman,35.00,Egypt,43,Bachelor's degree,Bachelor,3,2,"Web, Mobile & Software Dev",4
13035,~01df9eaddbb62ea480,Ashifur,40.00,Bangladesh,10,Bachelors,Bachelor,3,7,"Web, Mobile & Software Dev",4
13036,~0186735ca8134e8055,Nikita,30.00,Russia,8,Bachelor of Arts (B.A.),Bachelor,3,4,Design & Creative,0
13037,~0195dd956b9d0823d0,Alexander,59.00,Germany,21,,None,0,16,"Web, Mobile & Software Dev",4
13038,~013d5f9fe724d53575,EVGENIJ,40.00,Ukraine,4,Master's degree,Master,2,0,Design & Creative,0
13039,~01127c14e5b43abf4b,Tanya,43.75,United Kingdom,3,"[u'Doctor of Philosophy (Ph.D.)', u'Master of Arts (M.A.)', u'Bachelor of Arts (B.A.)']",Doctorate,1,7,Writing,2
13040,~01c279136b48642284,Ben,38.00,United Kingdom,3,B.Com (Informatics),None,0,8,"Web, Mobile & Software Dev",4
13041,~01e805b8fc1477732a,Andriy,35.00,Ukraine,4,"[u""Bachelor's degree"", u""Master's degree"", u""Engineer's degree""]",Master,2,5,"Web, Mobile & Software Dev",4
13042,~0113aa9a817fba278b,Yern Voon,35.00,Malaysia,94,Bachelor of Engineering (B.Eng.),Bachelor,3,7,"Web, Mobile & Software Dev",4
13043,~016eff756d8859a0a4,Rogerio,45.00,Portugal,16,,None,0,12,"Web, Mobile & Software Dev",4
13044,~01c0c60c883297b8d8,Alyson,27.78,United Kingdom,3,Bachelors,Bachelor,3,12,Writing,2
13045,~01f33a1384e70c8828,Ivan,23.00,Ukraine,4,Master of Computer Applications (M.C.A.),Master,2,1,"Web, Mobile & Software Dev",4
13046,~0130ab4cedde671d1f,Bipu,25.00,Nepal,69,"[u'Master of Computer Applications (M.C.A.)', u""Bachelor's degree"", u'High school degree']",Master,2,4,"Web, Mobile & Software Dev",4
13047,~0140bec3e074d59237,Brittany,70.00,Canada,18,"[u""Bachelor's"", u'Diploma']",Bachelor,3,11,Writing,2
13048,~01b39c86f2ba53d38f,Ritesh,35.00,India,11,Bachelor's degree,Bachelor,3,1,"Web, Mobile & Software Dev",4
13049,~01156aa487f15aaa8e,Muneeb,25.00,Pakistan,14,Bachelor of Engineering (B.Eng.),Bachelor,3,1,"Web, Mobile & Software Dev",4
13050,~014b2ec3e2b7f02479,Vishal,25.00,India,11,"[u'Bachelor of Engineering (B.Eng.)', u'Master of Computer Applications (M.C.A.)']",Master,2,7,"Web, Mobile & Software Dev",4
13051,~011ded9d1133e8d7af,Igor,50.00,Russia,8,Engineer's degree,Master,2,3,"Web, Mobile & Software Dev",4
13052,~01b3a7c7326c0a2d84,Prabin,30.00,New Zealand,75,Associate's degree,Associate,5,4,Sales & Marketing,5
13053,~012e5dbd0e4e24fbd2,Darko,25.00,Macedonia,9,Bachelors,Bachelor,3,0,"Web, Mobile & Software Dev",4
13054,~0162048c30680fc453,Muhammad,30.00,Pakistan,14,Bachelor's,Bachelor,3,5,Design & Creative,0
13055,~0195ea8a90ae32a7a1,Arthur,23.00,Armenia,25,"[u""Master's degree"", u'Bachelor of Engineering (B.Eng.)']",Master,2,4,IT & Networking,3
13056,~011f21dcdc4e047bd2,Stefanie,55.00,Canada,18,Bachelor of Arts (B.A.),Bachelor,3,4,Design & Creative,0
13057,~01ddaa643e39079d6d,Anastasia,27.00,Russia,8,,None,0,11,Design & Creative,0
13058,~016c6506c6d1cacccf,Stefan,97.00,United Kingdom,3,"[u'Bachelor of Laws (LL.B.)', 'none']",None,0,0,Sales & Marketing,5
13059,~017315f748c2c3ff9b,Nasir,35.00,Bangladesh,10,"[u'Master of Science (M.S.)', u'Bachelors']",Master,2,10,"Web, Mobile & Software Dev",4
13060,~016afd6062d3b47991,Maxim,38.00,Russia,8,Master of Computer Applications (M.C.A.),Master,2,8,"Web, Mobile & Software Dev",4
13061,~01eb0d2ebd1c5c3cbd,Himanshu,30.00,India,11,Bachelor of Technology (B.Tech.),Bachelor,3,2,"Web, Mobile & Software Dev",4
13062,~01977f00bc5f8a75e7,Neil,33.00,United Kingdom,3,Error: No education,None,0,9,"Web, Mobile & Software Dev",4
13063,~01c46d8a48d0bf4386,Gabriel Peter,68.00,Austria,48,Master of Computer Applications (M.C.A.),Master,2,1,"Web, Mobile & Software Dev",4
13064,~01c615bd5f687ee56c,Aleksandr,33.33,Russia,8,Diploma,Associate,5,8,"Web, Mobile & Software Dev",4
13065,~01906e661e90671f3f,Ivan,33.33,Russia,8,Bachelors,Bachelor,3,7,none,12
13066,~01a13fba54bc66cbdd,Ella,30.00,United Kingdom,3,,None,0,0,Writing,2
13067,~01df215b7ee24d9e37,Alexander,30.00,Russia,8,Masters,Master,2,7,none,12
13068,~010c0640a8593ab725,Beatrice,25.00,France,41,"[u'Master of Arts (M.A.)', u'Master of Arts (M.A.)']",Master,2,20,Writing,2
13069,~0168ce7cb6ec2a71e6,Maria,30.00,Russia,8,Master of Business Administration (M.B.A.),Master,2,2,"Web, Mobile & Software Dev",4
13070,~01e3ab96961fc344ce,Tang,37.50,China,39,Master of Computer Applications (M.C.A.),Master,2,6,"Web, Mobile & Software Dev",4
13071,~01981cdb2c736e020f,Daren,100.00,United Kingdom,3,,None,0,10,Sales & Marketing,5
13072,~01e24b2dcbe011a4c9,Camden,35.00,Australia,1,"[u'Master of Arts (M.A.)', u'Bachelor of Arts (B.A.)', u'Bachelor of Commerce (B.Com.)']",Master,2,1,Writing,2
13073,~01d2e7a15c483858ca,Damian,30.00,Argentina,49,"[u'Licentiate degree', u'Licentiate degree']",None,0,4,Design & Creative,0
13074,~01a8a18754e3dd64b9,Bridget,55.00,Hong Kong,23,"['none', 'none', 'none']",None,0,6,Writing,2
13075,~01b74a826262e49645,Ihar,30.00,Belarus,19,"['none', 'none', 'none', 'none', u'Bachelor of Arts (B.A.)', 'none', 'none']",None,0,0,Sales & Marketing,5
13076,~01c25175d3cf0d3c9c,Shady,25.00,Egypt,43,Bachelor's degree,Bachelor,3,1,"Web, Mobile & Software Dev",4
13077,~0192d9f4b9112895e4,Rajesh,30.00,Nepal,69,"[u'Bachelor of Business Administration (B.B.A.)', 'none', u'High school degree']",None,0,8,"Web, Mobile & Software Dev",4
13078,~0138dd48d0930b98ca,Christos,25.00,Greece,24,Error: No education,None,0,14,Engineering & Architecture,7
13079,~014a20a6e4beca7190,Yaroslav,25.00,Russia,8,Master of Computer Applications (M.C.A.),Master,2,4,"Web, Mobile & Software Dev",4
13080,~013a2e7c3a965290ba,Anup,70.00,India,11,"['none', u'Master of Business Administration (M.B.A.)', u'Bachelor of Commerce (B.Com.)']",None,0,1,Data Science & Analytics,6
13081,~015c6fed11a04ce067,Zahid,45.00,Pakistan,14,,None,0,7,"Web, Mobile & Software Dev",4
13082,~011a526f9eba7cbe41,Pedro,50.00,Portugal,16,Error: No education,None,0,0,Data Science & Analytics,6
13083,~011f3b43c1e5ee48d1,Mohamed,35.00,Egypt,43,"[u'Masters', u'Bachelors']",Master,2,6,"Web, Mobile & Software Dev",4
13084,~01af0b76ba44fd480b,Nicola,42.00,Germany,21,"[u'Master of Arts (M.A.)', u'Bachelor of Arts (B.A.)']",Master,2,5,Admin Support,1
13085,~01ecd6376aaea40692,Michel,65.00,Canada,18,Master of Computer Applications (M.C.A.),Master,2,8,"Web, Mobile & Software Dev",4
13086,~01dab61bf3f29a4f59,Wassim,65.00,Lebanon,100,Bachelor of Engineering (B.Eng.),Bachelor,3,9,"Web, Mobile & Software Dev",4
13087,~016cb6922fae6524c7,Yarema,30.00,Switzerland,76,"[u'Master of Science (M.S.)', u'Master of Science (M.S.)']",Master,2,13,Writing,2
13088,~01ef80248d55d0fd66,Ioulia,80.00,Greece,24,"['none', 'none', u'Master of Business Administration (M.B.A.)']",None,0,5,Sales & Marketing,5
13089,~015d56c79bb80d865e,Jayne,85.00,United Kingdom,3,"[u'Master of Laws (LL.M.)', u'Bachelor of Laws (LL.B.)']",Professional,4,6,Writing,2
13090,~01664afcc728482436,Tomás,40.00,Argentina,49,Licentiate degree,None,0,0,Design & Creative,0
13091,~01ef5969c394003be5,Aarti,6.25,India,11,"[u'Msc comp.Sci.', u'Bachelor of Computer Science']",None,0,7,Admin Support,1
13092,~017584650744583636,Keith,40.00,United Kingdom,3,Bachelor of Arts,Bachelor,3,14,Sales & Marketing,5
13093,~01fe4b711fca0a43ad,Dejan,25.00,Serbia,36,Master of Computer Applications (M.C.A.),Master,2,6,Engineering & Architecture,7
13094,~013f207f972165c75f,Inderpreet,50.00,India,11,"[u'Bachelor of Technology (B.Tech.)', u'High school degree']",Bachelor,3,2,Design & Creative,0
13095,~01570a829895daeb59,Andrey,25.00,Ukraine,4,Master's degree,Master,2,10,Design & Creative,0
13096,~014cbbf13ab4bbe097,Joana,35.00,Portugal,16,"['none', u'Master of Arts (M.A.)', u'Bachelor of Arts (B.A.)']",None,0,8,Design & Creative,0
13097,~0132ef1a7bdcbab991,Raminder,40.00,Canada,18,Bachelor's degree,Bachelor,3,6,Design & Creative,0
13098,~01a9785f59bbf7e746,Ankush,50.00,India,11,Bachelor of Technology (B.Tech.),Bachelor,3,2,Customer Service,10
13099,~0194ce050c31ecbffb,Peter,40.00,United Kingdom,3,Error: No education,None,0,10,Sales & Marketing,5
13100,~01684d81f69d4d1ff7,Dejan,32.00,Macedonia,9,Error: No education,None,0,3,"Web, Mobile & Software Dev",4
13101,~0134e77b78d955ae00,Maxim,30.00,Russia,8,Master of Education (M.Ed.),Master,2,4,"Web, Mobile & Software Dev",4
13102,~0130bd1428e70e5b4e,Yulia,35.00,Russia,8,Bachelor of Arts (B.A.),Bachelor,3,4,Design & Creative,0
13103,~0157bf16e8ec735ac0,Jefferson,25.00,Brazil,27,"['none', u'Bachelor of Engineering (B.Eng.)']",None,0,11,"Web, Mobile & Software Dev",4
13104,~01a96ebb2069e35767,Mehedee,35.00,Bangladesh,10,Bachelors,Bachelor,3,6,"Web, Mobile & Software Dev",4
13105,~0147f5866bdc91868f,György George,40.00,Hungary,74,,None,0,25,Data Science & Analytics,6
13106,~01ecc335f911cc8fdb,Mykola,40.00,Ukraine,4,Master of Computer Applications (M.C.A.),Master,2,4,"Web, Mobile & Software Dev",4
13107,~016738db9ce18ad406,Ksenija,27.00,Serbia,36,Bachelor of Engineering (B.Eng.),Bachelor,3,3,Design & Creative,0
13108,~013fffbed633634cac,Tara,35.00,Australia,1,Bachelor of Arts (B.A.),Bachelor,3,5,Sales & Marketing,5
13109,~01457819fd57145bd1,Lafif,30.00,Indonesia,33,Bachelor of Engineering (B.Eng.),Bachelor,3,3,"Web, Mobile & Software Dev",4
13110,~010934440b16cec464,Kliment,28.00,Macedonia,9,"[u'Master of Science (M.S.)', u'Bachelor of Engineering (B.Eng.)']",Master,2,4,Data Science & Analytics,6
13111,~01a31bd1c78a848af0,Vitalii,30.00,Russia,8,,None,0,2,Sales & Marketing,5
13112,~0180fd9886f79b66d1,Kiril,53.75,Canada,18,Bachelor of Business Administration (B.B.A.),Bachelor,3,5,Accounting & Consulting,9
13113,~01d33ebae54b1a578f,Herman,25.00,Ukraine,4,Bachelor of Arts (B.A.),Bachelor,3,2,Design & Creative,0
13114,~012150c45030119abe,Sergey,27.00,Russia,8,,None,0,1,"Web, Mobile & Software Dev",4
13115,~01508c7f125081161c,Johan,45.00,South Africa,6,"[u'Bachelor of Science (B.S.)', u'Bachelor of Science (B.S.)']",Bachelor,3,8,"Web, Mobile & Software Dev",4
13116,~01998ff5afd6f2ca92,Alexey,25.00,Ukraine,4,Master of Computer Applications (M.C.A.),Master,2,7,"Web, Mobile & Software Dev",4
13117,~0101eea7a6fb680f23,Aleksandar,30.00,Croatia,5,Bachelor's degree,Bachelor,3,2,"Web, Mobile & Software Dev",4
13118,~01b9ec437df832959c,Rashell,25.00,Philippines,42,Bachelor's degree,Bachelor,3,1,Customer Service,10
13119,~01c328834e1ac12691,Petro,25.00,Ukraine,4,"[u'Master of Education (M.Ed.)', u'Bachelor of Engineering (B.Eng.)']",Master,2,3,IT & Networking,3
13120,~0191f72e2d56d31379,Kevin,58.00,France,41,"[u'Bachelor of Fine Arts (B.F.A.)', u'Bachelor of Arts (B.A.)']",Bachelor,3,5,Design & Creative,0
13121,~0129f60f0351ef9db2,Salma,30.00,Canada,18,"[u'Bachelor of Arts (B.A.)', u'Bachelor of Fine Arts (B.F.A.)', u""Associate's degree"", 'none']",None,0,15,Design & Creative,0
13122,~0167e697c3419e2289,Alexey,22.60,Russia,8,"[u'Master of Business Administration (M.B.A.)', u'Bachelor of Applied Science (B.A.Sc.)']",Master,2,10,Data Science & Analytics,6
13123,~018cf71d5cd3ddbae1,Karen,45.00,Mexico,67,Bachelor of Arts (B.A.),Bachelor,3,7,Design & Creative,0
13124,~01f73c9848c4ad60de,Alexander,40.00,Russia,8,,None,0,8,"Web, Mobile & Software Dev",4
13125,~01d985a6a62c10a311,Dmytro,45.00,Ukraine,4,Master of Computer Applications (M.C.A.),Master,2,0,"Web, Mobile & Software Dev",4
13126,~014b7ce0485901373e,Alex,39.99,Romania,12,Bachelor of Applied Science (B.A.Sc.),Bachelor,3,3,"Web, Mobile & Software Dev",4
13127,~010ceafa91b12056b8,Oles,25.00,Ukraine,4,Doctor of Medicine (M.D.),Professional,4,1,Writing,2
13128,~0185b94a882f2efb78,Givi,55.00,Russia,8,"['none', 'none', 'none', 'none', u'Bachelor of Laws (LL.B.)', 'none']",None,0,9,"Web, Mobile & Software Dev",4
13129,~01274882689ca26e2c,Petar,25.00,Bulgaria,52,"[u'Master of Business Administration (M.B.A.)', u'Bachelor of Arts (B.A.)']",Master,2,7,Design & Creative,0
13130,~0153ccb3e77c1c1109,Amy,70.00,Canada,18,Bachelor of Arts (B.A.),Bachelor,3,9,Writing,2
13131,~01a2438435430d0593,Andrew,23.00,Ukraine,4,Master of Arts (M.A.),Master,2,5,Design & Creative,0
13132,~0168c92ef3cc68239f,Konstantin,25.00,Russia,8,Master's degree,Master,2,6,Writing,2
13133,~016fd641fc2f6f863f,Amanjot,30.00,India,11,,None,0,3,"Web, Mobile & Software Dev",4
13134,~01f42654e05eff400f,Krisztina,16.67,Hungary,74,"['none', u'Bachelor of Arts (B.A.)']",None,0,3,Admin Support,1
13135,~0183bdb884b355c5b8,Sergey,35.00,Russia,8,Masters,Master,2,6,"Web, Mobile & Software Dev",4
13136,~01fec2541bc5181382,Maja,40.00,Serbia,36,"[u'Master of Arts (M.A.)', u'Bachelor of Arts (B.A.)']",Master,2,4,Design & Creative,0
13137,~0194737eb6a5799ede,Polina,30.00,Russia,8,Master of Business Administration (M.B.A.),Master,2,8,"Web, Mobile & Software Dev",4
13138,~01430c2f4cfd43e274,Charlotte,30.00,United Kingdom,3,Bachelor of Arts (B.A.),Bachelor,3,3,Writing,2
13139,~0115e5fb6711b678df,Roman,35.00,Russia,8,Bachelor of Arts (B.A.),Bachelor,3,2,"Web, Mobile & Software Dev",4
13140,~019ae599c60d9d7bcc,Xufeng,50.00,China,39,Bachelor of Engineering (B.Eng.),Bachelor,3,4,IT & Networking,3
13141,~0108b358569131021f,Chris,40.00,United Kingdom,3,,None,0,5,"Web, Mobile & Software Dev",4
13142,~01add41432ee7941f7,Noopur,30.00,India,11,"[u'Master of Science (M.S.)', u'Bachelor of Science (B.S.)']",Master,2,7,"Web, Mobile & Software Dev",4
13143,~01cb4379b9b88acda6,Gerald,25.00,Indonesia,33,Bachelor's degree,Bachelor,3,1,Design & Creative,0
13144,~018d4240195e88f72e,Mehdi,4.00,India,11,"[u'Bachelor of Commerce (B.Com.)', u'High school degree']",Bachelor,3,4,Admin Support,1
13145,~01291664bcda7363e5,Goran,25.00,Croatia,5,,None,0,8,Design & Creative,0
13146,~010fdd05d8cb816a87,Fabrice,50.00,Switzerland,76,Bachelor of Arts (B.A.),Bachelor,3,4,none,12
13147,~014bef5c5528f72394,Michael,27.78,Romania,12,Bachelor of Engineering (B.Eng.),Bachelor,3,14,IT & Networking,3
13148,~01a801f9793e36c30f,Matias,25.00,Uruguay,61,Bachelor of Engineering (B.Eng.),Bachelor,3,4,"Web, Mobile & Software Dev",4
13149,~014bad19780726f85c,Aleksandar,35.00,Serbia,36,,None,0,12,IT & Networking,3
13150,~01a18e0dd225239af3,Aruna,25.00,India,11,Bachelor of Engineering (B.Eng.),Bachelor,3,8,Design & Creative,0
13151,~0104fb4524e493ca4a,Richard,95.00,United Kingdom,3,,None,0,22,Writing,2
13152,~01e4c83e7801289e7f,Jochem,50.00,Netherlands,7,"[u'Master of Science (M.S.)', u'Master of Arts (M.A.)']",Master,2,1,Writing,2
13153,~019b21545ef662ba84,Richardson,50.00,Brazil,27,Associate's degree,Associate,5,7,IT & Networking,3
13154,~0138a13f9dc7f74710,Ostap,22.50,Ukraine,4,Engineer's degree,Master,2,5,"Web, Mobile & Software Dev",4
